node1,node2,distance,distance_to_depot,total_demand,is_customer,total_service_time,total_ready_time,total_due_time,rain,traffic,cost
20,14,42.14,30.41,15.06,1,15.06,58.05,100.29,0.26,0.29,659.59
20,15,23.96,28.57,17.67,1,14.53,25.09,162.48,0.24,0.19,683.6
20,16,46.58,25.26,18.79,1,17.34,81.68,101.49,0.27,0.74,766.81
20,17,59.81,34.33,15.47,1,15.87,42.75,146.96,0.86,0.09,744.75
20,18,30.1,50.7,12.97,1,13.75,25.09,162.48,0.24,0.42,668.57
20,19,74.11,39.69,19.53,1,15.88,76.57,162.48,0.84,0.68,882.95
20,21,54.32,31.96,13.55,1,10.67,70.35,162.48,0.83,0.12,708.81
20,22,73.21,44.21,11.2,1,14.21,97.15,162.48,0.09,0.52,761.65
20,23,76.14,42.94,13.24,1,15.6,72.71,119.44,0.7,0.63,766.13
20,24,48.91,49.48,16.56,1,16.17,47.74,162.48,0.53,0.06,765.41
20,25,8.07,40.08,17.62,1,9.22,25.09,162.48,0.25,0.77,655.12
20,26,47.03,18.97,12.02,1,9.02,25.09,125.18,0.54,0.76,591.67
20,27,79.24,49.27,17.07,1,10.94,25.09,162.48,0.69,1.0,780.68
20,28,80.48,46.3,16.71,1,16.69,54.04,106.17,0.42,0.17,750.49
20,29,75.99,52.05,15.36,1,9.21,61.75,117.91,0.04,0.8,695.4
20,30,31.52,22.3,15.04,1,11.51,43.06,149.48,0.37,0.65,662.86
20,31,61.96,44.38,13.69,1,15.84,25.09,162.48,0.32,0.09,709.71
20,32,60.02,40.95,15.37,1,10.42,25.09,156.66,0.38,0.89,704.12
20,33,59.22,30.69,19.78,1,13.08,94.43,142.18,0.9,0.49,824.62
20,34,34.8,6.3,16.91,1,13.63,30.43,154.4,0.04,0.85,675.83
20,35,14.42,45.51,13.26,1,15.39,25.09,118.14,0.36,0.13,614.16
20,36,27.82,48.14,19.85,1,10.58,84.22,139.67,0.7,0.53,765.65
20,37,72.67,40.87,17.05,1,15.11,86.48,135.32,0.18,0.95,813.44
20,38,31.04,46.19,15.03,1,9.6,80.75,115.27,0.16,0.49,652.05
20,39,62.47,28.3,12.33,1,13.83,39.08,121.99,0.02,0.18,623.44
20,40,62.31,30.66,13.35,1,8.96,55.7,136.53,0.98,0.87,700.8
20,41,12.42,25.19,15.72,1,17.39,86.71,128.37,0.71,0.81,759.79
20,42,82.52,48.27,17.98,1,17.1,25.09,162.48,0.65,0.39,821.16
20,43,7.87,26.74,19.82,1,15.68,61.26,162.48,0.2,0.11,728.85
20,44,33.2,43.21,17.17,1,15.99,56.79,162.48,0.55,0.81,795.28
20,45,57.2,36.54,13.38,1,9.81,50.61,140.75,0.62,0.13,654.5
20,46,60.64,43.65,12.17,1,10.17,50.93,162.48,0.04,0.55,670.6
20,47,47.02,18.34,13.02,1,9.08,49.8,162.48,0.41,0.49,643.64
20,48,72.33,55.93,16.66,1,13.13,57.28,146.51,0.09,0.65,766.95
20,49,9.15,27.98,17.71,1,12.52,50.61,162.48,0.16,0.97,709.02
21,0,31.96,0.0,3.59,0,2.8,70.35,178.29,0.33,0.87,404.5
21,1,87.41,64.33,7.83,1,8.86,70.35,173.52,0.57,0.58,720.01
21,2,47.55,15.83,6.33,1,5.48,99.29,142.14,0.59,0.58,581.41
21,3,19.08,50.0,10.16,1,8.7,70.35,148.69,0.34,1.0,643.72
21,4,66.92,39.53,9.18,1,7.17,70.35,134.3,0.98,0.22,634.6
21,5,25.83,35.01,6.24,1,9.1,70.35,136.79,0.92,0.81,607.88
21,6,28.66,26.89,10.24,1,7.08,70.35,145.9,0.01,0.21,556.0
21,7,56.99,44.42,6.17,1,4.43,70.35,165.5,0.99,0.59,622.26
21,8,77.71,46.24,4.73,1,6.55,70.35,152.58,0.2,0.9,614.68
21,9,16.44,34.38,6.46,1,10.12,70.35,170.42,0.45,0.02,580.89
21,10,33.57,55.19,12.22,1,7.68,70.35,178.29,0.18,0.09,649.9
21,11,65.11,44.09,13.23,1,11.39,70.35,144.02,0.48,1.0,743.77
21,12,48.48,40.62,5.41,1,8.78,70.35,130.02,0.87,0.45,597.37
21,13,31.15,30.67,8.74,1,12.74,70.35,178.29,0.77,0.32,679.76
21,14,62.12,30.41,8.69,1,9.99,70.35,100.29,0.11,0.68,589.47
21,15,58.85,28.57,11.3,1,9.46,70.35,176.25,0.39,0.9,706.12
21,16,7.85,25.26,12.42,1,12.27,81.68,101.49,0.65,0.53,622.18
21,17,6.84,34.33,9.1,1,10.8,70.35,146.96,0.95,0.85,647.48
21,18,79.0,50.7,6.6,1,8.68,70.35,168.1,0.72,0.62,687.95
21,19,44.39,39.69,13.16,1,10.81,76.57,178.29,0.84,0.29,735.14
21,20,54.32,34.5,13.55,1,10.67,70.35,162.48,0.77,0.43,723.85
21,22,21.4,44.21,4.83,1,9.14,97.15,178.29,0.71,0.93,662.75
21,23,54.25,42.94,6.87,1,10.53,72.71,119.44,0.63,0.81,635.34
21,24,81.43,49.48,10.19,1,11.1,70.35,170.13,0.23,0.68,729.79
21,25,55.65,40.08,11.25,1,4.15,70.35,178.29,0.19,0.99,657.37
21,26,46.5,18.97,5.65,1,3.95,70.35,125.18,0.96,0.7,540.0
21,27,66.86,49.27,10.7,1,5.87,70.35,173.48,0.24,0.11,643.16
21,28,51.86,46.3,10.34,1,11.62,70.35,106.17,0.21,0.65,637.28
21,29,76.31,52.05,8.99,1,4.14,70.35,117.91,0.72,0.51,609.42
21,30,23.14,22.3,8.67,1,6.44,70.35,149.48,0.22,0.76,565.37
21,31,73.39,44.38,7.32,1,10.77,70.35,169.17,0.63,0.04,671.69
21,32,9.43,40.95,9.0,1,5.35,70.35,156.66,0.1,0.58,554.89
21,33,11.45,30.69,13.41,1,8.01,94.43,142.18,0.07,0.74,633.45
21,34,26.23,6.3,10.54,1,8.56,70.35,154.4,0.66,0.9,626.28
21,35,68.4,45.51,6.89,1,10.32,70.35,118.14,0.79,0.36,632.0
21,36,50.39,48.14,13.48,1,5.51,84.22,139.67,0.55,0.27,653.32
21,37,26.02,40.87,10.68,1,10.04,86.48,135.32,0.01,0.83,637.89
21,38,75.87,46.19,8.66,1,4.53,80.75,115.27,0.13,0.72,592.48
21,39,39.77,28.3,5.96,1,8.76,70.35,121.99,0.61,0.31,553.61
21,40,49.52,30.66,6.98,1,3.89,70.35,136.53,0.42,0.63,548.26
21,41,41.9,25.19,9.35,1,12.32,86.71,128.37,0.74,0.65,668.37
21,42,43.24,48.27,11.61,1,12.03,70.35,178.29,0.94,0.89,768.05
21,43,48.75,26.74,13.45,1,10.61,70.35,178.29,0.43,0.11,691.73
21,44,39.11,43.21,10.8,1,10.92,70.35,163.88,0.99,0.56,711.25
21,45,65.02,36.54,7.01,1,4.74,70.35,140.75,0.07,0.53,560.16
21,46,72.98,43.65,5.8,1,5.1,70.35,178.29,0.51,0.62,630.77
21,47,45.55,18.34,6.65,1,4.01,70.35,176.83,0.99,0.03,568.67
21,48,84.49,55.93,10.29,1,8.06,70.35,146.51,0.83,0.0,682.28
21,49,52.31,27.98,11.34,1,7.45,70.35,178.29,0.62,0.03,649.33
22,0,44.21,0.0,1.24,0,6.34,97.15,192.83,0.46,0.44,454.99
22,1,105.88,64.33,5.48,1,12.4,97.15,173.52,0.92,0.99,815.18
22,2,57.36,15.83,3.98,1,9.02,99.29,142.14,0.65,0.34,594.12
22,3,29.52,50.0,7.81,1,12.24,97.15,148.69,0.86,0.35,686.36
22,4,69.3,39.53,6.83,1,10.71,97.15,134.3,0.59,0.77,683.68
22,5,47.2,35.01,3.89,1,12.64,97.15,136.79,0.17,0.02,590.95
22,6,25.08,26.89,7.89,1,10.62,97.15,145.9,0.32,0.2,606.12
22,7,77.56,44.42,3.82,1,7.97,97.15,165.5,0.87,0.16,654.03
22,8,84.98,46.24,2.38,1,10.09,97.15,152.58,0.82,0.38,665.65
22,9,9.87,34.38,4.11,1,13.66,97.15,170.42,0.9,0.56,662.52
22,10,12.35,55.19,9.87,1,11.22,97.15,178.5,0.07,0.6,687.59
22,11,62.37,44.09,10.88,1,14.93,97.15,144.02,0.66,0.93,785.23
22,12,69.48,40.62,3.06,1,12.32,97.15,130.02,0.31,0.52,632.57
22,13,24.72,30.67,6.39,1,16.28,97.15,192.83,0.94,0.48,743.07
22,14,70.85,30.41,6.34,1,13.53,97.15,100.29,0.64,0.72,665.4
22,15,72.78,28.57,8.95,1,13.0,97.15,176.25,0.53,0.34,737.75
22,16,27.73,25.26,10.07,1,15.81,97.15,101.49,0.99,0.99,709.43
22,17,14.6,34.33,6.75,1,14.34,97.15,146.96,0.49,0.33,644.94
22,18,94.67,50.7,4.25,1,12.22,97.15,168.1,0.35,0.23,704.32
22,19,34.85,39.69,10.81,1,14.35,97.15,188.38,0.86,0.68,788.67
22,20,73.21,34.5,11.2,1,14.21,97.15,162.48,0.63,0.13,759.44
22,21,21.4,31.96,4.83,1,9.14,97.15,178.29,0.35,0.93,632.5
22,23,46.6,42.94,4.52,1,14.07,97.15,119.44,0.28,0.19,615.53
22,24,91.45,49.48,7.84,1,14.64,97.15,170.13,0.07,0.46,759.51
22,25,75.64,40.08,8.9,1,7.69,97.15,192.83,0.93,0.33,734.6
22,26,51.92,18.97,3.3,1,7.49,97.15,125.18,0.73,0.25,550.12
22,27,61.41,49.27,8.35,1,9.41,97.15,173.48,0.26,0.67,705.41
22,28,40.97,46.3,7.99,1,15.16,97.15,106.17,0.82,0.64,695.09
22,29,74.96,52.05,6.64,1,7.68,97.15,117.91,0.6,0.74,652.27
22,30,43.45,22.3,6.32,1,9.98,97.15,149.48,0.08,0.71,614.88
22,31,76.97,44.38,4.97,1,14.31,97.15,169.17,0.83,0.04,723.97
22,32,23.31,40.95,6.65,1,8.89,97.15,156.66,0.66,0.2,616.47
22,33,14.07,30.69,11.06,1,11.55,97.15,142.18,0.83,0.06,654.69
22,34,40.37,6.3,8.19,1,12.1,97.15,154.4,0.03,0.4,622.62
22,35,86.67,45.51,4.54,1,13.86,97.15,118.14,0.63,0.62,693.97
22,36,71.77,48.14,11.13,1,9.05,97.15,139.67,0.93,0.37,723.53
22,37,9.88,40.87,8.33,1,13.58,97.15,135.32,0.18,0.69,645.82
22,38,90.39,46.19,6.31,1,8.07,97.15,115.27,0.2,0.12,608.8
22,39,36.51,28.3,3.61,1,12.3,97.15,121.99,0.1,0.82,589.05
22,40,48.05,30.66,4.63,1,7.43,97.15,136.53,0.34,0.89,594.49
22,41,61.0,25.19,7.0,1,15.86,97.15,128.37,0.08,0.29,658.81
22,42,27.56,48.27,9.26,1,15.57,97.15,183.33,0.64,0.31,752.11
22,43,66.73,26.74,11.1,1,14.15,97.15,179.86,0.74,0.46,782.98
22,44,60.47,43.21,8.45,1,14.46,97.15,163.88,0.7,0.02,729.81
22,45,68.69,36.54,4.66,1,8.28,97.15,140.75,0.73,0.03,610.53
22,46,76.96,43.65,3.45,1,8.64,97.15,188.53,0.38,0.5,671.19
22,47,50.92,18.34,4.3,1,7.55,97.15,176.83,0.28,0.91,621.24
22,48,86.81,55.93,7.94,1,11.6,97.15,146.51,0.86,1.0,774.8
22,49,69.61,27.98,8.99,1,10.99,97.15,179.86,0.44,0.56,724.4
23,0,42.94,0.0,3.28,0,7.73,72.71,119.44,0.93,0.07,395.19
23,1,101.46,64.33,7.52,1,13.79,72.71,119.44,0.91,0.49,741.04
23,2,42.07,15.83,6.02,1,10.41,99.29,119.44,0.7,0.37,594.43
23,3,71.59,50.0,9.85,1,13.63,72.71,119.44,0.37,0.96,715.04
23,4,33.0,39.53,8.87,1,12.1,72.71,119.44,0.38,0.59,622.88
23,5,72.51,35.01,5.93,1,14.03,72.71,119.44,0.82,0.18,649.27
23,6,25.59,26.89,9.93,1,12.01,72.71,119.44,0.32,0.24,592.03
23,7,87.21,44.42,5.86,1,9.36,72.71,119.44,0.74,0.89,657.48
23,8,54.55,46.24,4.42,1,11.48,72.71,119.44,0.25,0.39,583.94
23,9,41.17,34.38,6.15,1,15.05,72.71,119.44,0.43,0.77,639.7
23,10,48.81,55.19,11.91,1,12.61,72.71,119.44,0.36,0.44,681.35
23,11,19.06,44.09,12.92,1,16.32,72.71,119.44,0.34,0.69,699.2
23,12,83.46,40.62,5.1,1,13.71,72.71,119.44,0.79,0.5,668.83
23,13,23.47,30.67,8.43,1,17.67,72.71,119.44,0.32,0.38,642.29
23,14,47.24,30.41,8.38,1,14.92,72.71,100.29,0.76,0.9,666.65
23,15,60.94,28.57,10.99,1,14.39,72.71,119.44,0.18,0.85,686.96
23,16,53.43,25.26,12.11,1,17.2,81.68,101.49,0.7,0.95,737.46
23,17,50.35,34.33,8.79,1,15.73,72.71,119.44,0.86,0.85,707.53
23,18,82.57,50.7,6.29,1,13.61,72.71,119.44,0.73,0.1,665.92
23,19,11.87,39.69,12.85,1,15.74,76.57,119.44,0.31,0.51,674.47
23,20,76.14,34.5,13.24,1,15.6,72.71,119.44,0.47,0.8,754.69
23,21,54.25,31.96,6.87,1,10.53,72.71,119.44,0.23,0.23,575.36
23,22,46.6,44.21,4.52,1,14.07,97.15,119.44,0.52,0.64,651.3
23,24,65.65,49.48,9.88,1,16.03,72.71,119.44,0.95,0.03,715.38
23,25,82.55,40.08,10.94,1,9.08,72.71,119.44,0.79,0.98,703.48
23,26,30.48,18.97,5.34,1,8.88,72.71,119.44,0.84,0.79,565.3
23,27,15.23,49.27,10.39,1,10.8,72.71,119.44,0.58,0.35,615.05
23,28,9.08,46.3,10.03,1,16.55,72.71,106.17,0.87,0.24,655.56
23,29,31.63,52.05,8.68,1,9.07,72.71,117.91,0.2,0.52,587.8
23,30,61.36,22.3,8.36,1,11.37,72.71,119.44,0.53,0.76,637.61
23,31,41.03,44.38,7.01,1,15.7,72.71,119.44,0.62,0.11,641.16
23,32,62.41,40.95,8.69,1,10.28,72.71,119.44,0.8,0.81,665.71
23,33,43.74,30.69,13.1,1,12.94,94.43,119.44,0.03,0.92,696.2
23,34,45.84,6.3,10.23,1,13.49,72.71,119.44,0.64,0.84,655.49
23,35,84.43,45.51,6.58,1,15.25,72.71,118.14,0.32,0.59,684.59
23,36,90.45,48.14,13.17,1,10.44,84.22,119.44,0.34,0.28,709.35
23,37,36.83,40.87,10.37,1,14.97,86.48,119.44,0.98,0.34,703.02
23,38,75.85,46.19,8.35,1,9.46,80.75,115.27,0.04,0.34,615.16
23,39,15.68,28.3,5.65,1,13.69,72.71,119.44,0.78,0.95,616.03
23,40,14.74,30.66,6.67,1,8.82,72.71,119.44,0.35,0.53,536.45
23,41,68.07,25.19,9.04,1,17.25,86.71,119.44,0.33,0.69,713.31
23,42,24.4,48.27,11.3,1,16.96,72.71,119.44,0.13,0.02,654.92
23,43,68.29,26.74,13.14,1,15.54,72.71,119.44,0.77,0.44,734.48
23,44,83.62,43.21,10.49,1,15.85,72.71,119.44,0.12,0.09,692.88
23,45,35.08,36.54,6.7,1,9.67,72.71,119.44,0.23,0.38,557.97
23,46,41.78,43.65,5.49,1,10.03,72.71,119.44,0.15,0.46,563.28
23,47,30.13,18.34,6.34,1,8.94,72.71,119.44,0.1,0.81,538.92
23,48,47.18,55.93,9.98,1,12.99,72.71,119.44,0.93,0.19,680.96
23,49,68.13,27.98,11.03,1,12.38,72.71,119.44,0.07,0.84,667.86
24,0,49.48,0.0,6.6,0,8.3,47.74,170.13,0.05,0.19,428.35
24,1,50.83,64.33,10.84,1,14.36,47.74,170.13,0.92,0.66,764.03
24,2,34.34,15.83,9.34,1,10.98,99.29,142.14,0.29,0.71,644.8
24,3,99.05,50.0,13.17,1,14.2,47.74,148.69,0.05,0.81,762.18
24,4,34.12,39.53,12.19,1,12.67,49.13,134.3,0.47,0.46,652.18
24,5,77.71,35.01,9.25,1,14.6,47.74,136.79,0.54,0.07,666.25
24,6,68.36,26.89,13.25,1,12.58,47.74,145.9,0.44,0.64,701.19
24,7,62.34,44.42,9.18,1,9.93,68.36,165.5,0.21,0.49,666.72
24,8,12.84,46.24,7.74,1,12.05,47.74,152.58,0.33,0.56,601.8
24,9,81.7,34.38,9.47,1,15.62,47.74,170.13,0.16,0.64,724.85
24,10,100.7,55.19,15.23,1,13.18,47.74,170.13,0.1,0.83,804.36
24,11,50.47,44.09,16.24,1,16.89,62.85,144.02,0.58,0.03,763.23
24,12,66.81,40.62,8.42,1,14.28,47.74,130.02,0.53,0.96,686.69
24,13,70.77,30.67,11.75,1,18.24,62.31,170.13,0.61,0.6,794.28
24,14,20.75,30.41,11.7,1,15.49,58.05,100.29,0.6,0.77,649.9
24,15,26.57,28.57,14.31,1,14.96,47.74,170.13,0.97,0.4,734.21
24,16,74.48,25.26,15.43,1,17.77,81.68,101.49,0.74,0.15,759.41
24,17,83.54,34.33,12.11,1,16.3,47.74,146.96,0.23,0.88,752.17
24,18,28.69,50.7,9.61,1,14.18,47.74,168.1,0.17,0.87,685.13
24,19,71.52,39.69,16.17,1,16.31,76.57,170.13,0.63,0.11,819.71
24,20,48.91,34.5,16.56,1,16.17,47.74,162.48,0.11,0.56,754.43
24,21,81.43,31.96,10.19,1,11.1,70.35,170.13,0.92,0.59,742.27
24,22,91.45,44.21,7.84,1,14.64,97.15,170.13,0.06,0.95,778.24
24,23,65.65,42.94,9.88,1,16.03,72.71,119.44,0.51,0.9,730.34
24,25,56.58,40.08,14.26,1,9.65,47.74,170.13,0.43,0.32,691.13
24,26,40.57,18.97,8.66,1,9.45,47.74,125.18,0.46,0.85,579.06
24,27,58.68,49.27,13.71,1,11.37,47.74,170.13,0.13,0.2,693.12
24,28,73.98,46.3,13.35,1,17.12,54.04,106.17,0.47,0.79,748.19
24,29,45.26,52.05,12.0,1,9.64,61.75,117.91,0.73,0.27,643.37
24,30,66.45,22.3,11.68,1,11.94,47.74,149.48,0.59,0.96,699.67
24,31,28.04,44.38,10.33,1,16.27,47.74,169.17,0.99,0.87,748.33
24,32,90.3,40.95,12.01,1,10.85,47.74,156.66,0.4,0.99,733.75
24,33,79.12,30.69,16.42,1,13.51,94.43,142.18,0.17,0.47,777.72
24,34,55.29,6.3,13.55,1,14.06,47.74,154.4,0.2,0.6,679.83
24,35,44.06,45.51,9.9,1,15.82,47.74,118.14,0.49,0.69,671.65
24,36,76.51,48.14,16.49,1,11.01,84.22,139.67,0.55,0.68,785.04
24,37,85.55,40.87,13.69,1,15.54,86.48,135.32,0.06,0.85,786.02
24,38,22.04,46.19,11.67,1,10.03,80.75,115.27,0.79,0.26,633.75
24,39,60.93,28.3,8.97,1,14.26,47.74,121.99,0.91,0.72,672.76
24,40,52.19,30.66,9.99,1,9.39,55.7,136.53,0.92,0.17,623.38
24,41,53.36,25.19,12.36,1,17.82,86.71,128.37,0.14,0.04,704.43
24,42,84.89,48.27,14.62,1,17.53,47.74,170.13,0.36,0.34,807.53
24,43,45.75,26.74,16.46,1,16.11,61.26,170.13,0.72,0.93,812.08
24,44,79.35,43.21,13.81,1,16.42,56.79,163.88,0.08,0.79,789.03
24,45,30.96,36.54,10.02,1,10.24,50.61,140.75,0.98,0.8,650.46
24,46,26.69,43.65,8.81,1,10.6,50.93,170.13,0.48,0.75,647.0
24,47,41.49,18.34,9.66,1,9.51,49.8,170.13,0.76,0.78,648.46
24,48,32.38,55.93,13.3,1,13.56,57.28,146.51,0.07,0.48,688.2
24,49,41.37,27.98,14.35,1,12.95,50.61,170.13,0.43,0.78,723.59
25,0,40.08,0.0,7.66,0,1.35,3.34,193.59,0.97,0.66,408.61
25,1,33.64,64.33,11.9,1,7.41,18.77,173.52,0.62,0.81,654.86
25,2,43.51,15.83,10.4,1,4.03,99.29,142.14,0.5,0.08,574.07
25,3,65.0,50.0,14.23,1,7.25,42.3,148.69,0.71,0.85,698.79
25,4,69.25,39.53,13.25,1,5.72,49.13,134.3,0.26,0.66,627.91
25,5,35.23,35.01,10.31,1,7.65,16.77,136.79,0.03,0.72,540.9
25,6,65.8,26.89,14.31,1,5.63,16.92,145.9,0.35,0.86,615.41
25,7,5.9,44.42,10.24,1,2.98,68.36,165.5,0.16,0.8,564.38
25,8,62.51,46.24,8.8,1,5.1,27.01,152.58,0.97,0.09,580.34
25,9,67.25,34.38,10.53,1,8.67,25.59,170.42,0.53,0.99,665.64
25,10,87.93,55.19,16.29,1,6.23,23.07,178.5,0.23,0.98,730.39
25,11,79.73,44.09,17.3,1,9.94,62.85,144.02,0.05,0.06,708.59
25,12,12.39,40.62,9.48,1,7.33,46.41,130.02,0.79,0.54,564.04
25,13,69.71,30.67,12.81,1,11.29,62.31,193.59,0.99,0.89,791.28
25,14,50.18,30.41,12.76,1,8.54,58.05,100.29,0.66,0.86,627.93
25,15,32.02,28.57,15.37,1,8.01,3.34,176.25,0.66,0.57,635.48
25,16,48.22,25.26,16.49,1,10.82,81.68,101.49,0.76,0.23,679.25
25,17,61.66,34.33,13.17,1,9.35,42.75,146.96,0.51,0.76,674.4
25,18,35.62,50.7,10.67,1,7.23,9.94,168.1,0.14,0.06,553.36
25,19,79.72,39.69,17.23,1,9.36,76.57,188.38,1.0,0.55,827.76
25,20,8.07,34.5,17.62,1,9.22,25.09,162.48,0.12,0.77,643.04
25,21,55.65,31.96,11.25,1,4.15,70.35,178.29,0.36,0.56,636.25
25,22,75.64,44.21,8.9,1,7.69,97.15,192.83,0.87,0.15,726.73
25,23,82.55,42.94,10.94,1,9.08,72.71,119.44,0.38,0.96,684.84
25,24,56.58,49.48,14.26,1,9.65,47.74,170.13,0.32,0.41,699.53
25,26,54.13,18.97,9.72,1,2.5,5.58,125.18,0.89,0.38,489.56
25,27,86.43,49.27,14.77,1,4.42,3.48,173.48,0.28,0.64,650.56
25,28,86.38,46.3,14.41,1,10.17,54.04,106.17,0.37,0.73,693.69
25,29,83.8,52.05,13.06,1,2.69,61.75,117.91,0.35,0.82,631.51
25,30,32.52,22.3,12.74,1,4.99,43.06,149.48,0.42,0.21,556.16
25,31,69.98,44.38,11.39,1,9.32,8.02,169.17,0.95,0.48,670.15
25,32,60.26,40.95,13.07,1,3.9,3.71,156.66,0.83,0.17,581.28
25,33,61.92,30.69,17.48,1,6.56,94.43,142.18,0.48,0.87,737.12
25,34,39.31,6.3,14.61,1,7.11,30.43,154.4,0.27,0.23,572.64
25,35,17.53,45.51,10.96,1,8.87,5.89,118.14,0.15,0.8,532.87
25,36,21.08,48.14,17.55,1,4.06,84.22,139.67,0.78,0.81,688.71
25,37,76.09,40.87,14.75,1,8.59,86.48,135.32,0.53,0.26,711.66
25,38,37.7,46.19,12.73,1,3.08,80.75,115.27,0.43,0.15,567.01
25,39,68.36,28.3,10.03,1,7.31,39.08,121.99,0.1,0.9,581.13
25,40,69.08,30.66,11.05,1,2.44,55.7,136.53,0.58,0.49,580.37
25,41,15.39,25.19,13.42,1,10.87,86.71,128.37,0.54,0.37,644.06
25,42,87.26,48.27,15.68,1,10.58,17.64,183.33,0.57,0.72,763.6
25,43,14.85,26.74,17.52,1,9.16,61.26,179.86,0.55,0.75,714.51
25,44,28.66,43.21,14.87,1,9.47,56.79,163.88,0.78,0.9,719.94
25,45,65.08,36.54,11.08,1,3.29,50.61,140.75,0.11,0.31,557.68
25,46,68.67,43.65,9.87,1,3.65,50.93,188.53,0.73,0.92,669.48
25,47,54.04,18.34,10.72,1,2.56,49.8,176.83,0.34,0.3,563.81
25,48,80.39,55.93,14.36,1,6.61,57.28,146.51,0.1,0.97,703.31
25,49,17.13,27.98,15.41,1,6.0,50.61,179.86,0.22,0.92,646.68
26,0,18.97,0.0,2.06,0,1.15,5.58,125.18,0.16,0.12,195.83
26,1,70.99,64.33,6.3,1,7.21,18.77,125.18,0.59,0.92,589.87
26,2,11.63,15.83,4.8,1,3.83,99.29,125.18,0.81,0.31,494.23
26,3,65.51,50.0,8.63,1,7.05,42.3,125.18,0.64,0.8,611.79
26,4,20.95,39.53,7.65,1,5.52,49.13,125.18,0.03,0.75,505.49
26,5,53.94,35.01,4.71,1,7.45,16.77,125.18,0.2,0.03,464.0
26,6,27.9,26.89,8.71,1,5.43,16.92,125.18,0.33,0.35,472.29
26,7,59.33,44.42,4.64,1,2.78,68.36,125.18,0.29,0.79,525.49
26,8,33.07,46.24,3.2,1,4.9,27.01,125.18,0.35,0.48,454.0
26,9,42.51,34.38,4.93,1,8.47,25.59,125.18,0.29,0.79,515.66
26,10,60.37,55.19,10.69,1,6.03,23.07,125.18,0.48,0.04,557.01
26,11,25.99,44.09,11.7,1,9.74,62.85,125.18,0.15,0.71,615.51
26,12,57.46,40.62,3.88,1,7.13,46.41,125.18,0.33,0.93,542.77
26,13,30.2,30.67,7.21,1,11.09,62.31,125.18,0.71,0.97,615.36
26,14,19.9,30.41,7.16,1,8.34,58.05,100.29,0.22,0.38,493.65
26,15,30.51,28.57,9.77,1,7.81,5.58,125.18,0.45,0.03,489.64
26,16,41.42,25.26,10.89,1,10.62,81.68,101.49,0.49,0.3,604.45
26,17,46.58,34.33,7.57,1,9.15,42.75,125.18,0.15,0.96,571.54
26,18,52.56,50.7,5.07,1,7.03,9.94,125.18,0.64,0.93,537.88
26,19,32.53,39.69,11.63,1,9.16,76.57,125.18,0.58,0.56,638.87
26,20,47.03,34.5,12.02,1,9.02,25.09,125.18,0.87,0.79,625.2
26,21,46.5,31.96,5.65,1,3.95,70.35,125.18,0.12,0.35,493.49
26,22,51.92,44.21,3.3,1,7.49,97.15,125.18,0.03,0.8,567.86
26,23,30.48,42.94,5.34,1,8.88,72.71,119.44,0.77,0.4,566.27
26,24,40.57,49.48,8.66,1,9.45,47.74,125.18,0.13,0.85,593.07
26,25,54.13,40.08,9.72,1,2.5,5.58,125.18,0.88,0.65,523.67
26,27,32.31,49.27,9.17,1,4.22,5.58,125.18,0.29,0.33,477.24
26,28,36.87,46.3,8.81,1,9.97,54.04,106.17,0.37,0.32,565.68
26,29,33.08,52.05,7.46,1,2.49,61.75,117.91,0.78,0.0,503.29
26,30,41.26,22.3,7.14,1,4.79,43.06,125.18,0.73,0.57,516.1
26,31,26.9,44.38,5.79,1,9.12,8.02,125.18,0.9,0.2,508.58
26,32,55.93,40.95,7.47,1,3.7,5.58,125.18,0.36,0.39,476.84
26,33,41.04,30.69,11.88,1,6.36,94.43,125.18,0.52,0.22,610.74
26,34,24.72,6.3,9.01,1,6.91,30.43,125.18,0.91,0.21,501.83
26,35,54.13,45.51,5.36,1,8.67,5.89,118.14,0.26,0.67,510.47
26,36,65.82,48.14,11.95,1,3.86,84.22,125.18,0.35,0.03,600.46
26,37,45.23,40.87,9.15,1,8.39,86.48,125.18,0.4,0.59,622.66
26,38,46.17,46.19,7.13,1,2.88,80.75,115.27,0.52,0.09,518.98
26,39,20.96,28.3,4.43,1,7.11,39.08,121.99,0.7,0.77,499.23
26,40,15.84,30.66,5.45,1,2.24,55.7,125.18,0.88,0.41,468.78
26,41,41.06,25.19,7.82,1,10.67,86.71,125.18,0.21,0.01,574.04
26,42,45.04,48.27,10.08,1,10.38,17.64,125.18,0.1,0.18,554.73
26,43,39.36,26.74,11.92,1,8.96,61.26,125.18,0.02,0.68,596.34
26,44,61.95,43.21,9.27,1,9.27,56.79,125.18,0.13,0.42,600.03
26,45,18.57,36.54,5.48,1,3.09,50.61,125.18,0.41,0.91,482.6
26,46,26.47,43.65,4.27,1,3.45,50.93,125.18,0.67,0.27,470.43
26,47,1.0,18.34,5.12,1,2.36,49.8,125.18,0.51,0.6,424.62
26,48,38.13,55.93,8.76,1,6.41,57.28,125.18,0.78,0.13,573.72
26,49,38.46,27.98,9.81,1,5.8,50.61,125.18,0.45,0.04,522.83
27,0,49.27,0.0,7.11,0,3.07,3.48,173.48,0.41,0.51,374.03
27,1,100.53,64.33,11.35,1,9.13,18.77,173.48,0.68,0.82,736.91
27,2,43.26,15.83,9.85,1,5.75,99.29,142.14,0.85,0.91,644.52
